no,lat,long,bp,er,site,feature
1069,37.2680762,128.2697815,2940,40,영월 주천리 유적,청동기 6호 영월주천-06
1070,37.2680762,128.2697815,2940,40,영월 주천리 유적,청동기 7호 영월주천-07
1071,37.2680762,128.2697815,2870,40,영월 주천리 유적,청동기 9호 영월주천-08
1072,36.0023308,129.0433085,2760,40,영천 고경면 해선리유적,16호 주거지
1073,36.0023308,129.0433085,2770,40,영천 고경면 해선리유적,23호 주거지
1074,36.0023308,129.0433085,2810,40,영천 고경면 해선리유적,44호 주거지
1075,36.0023308,129.0433085,2760,40,영천 고경면 해선리유적,45호 주거지
1076,36.6670174,129.1377146,2780,40,영천 채신동유적,영천 일반산업단지 Ⅰ구역 청동기주거지
1077,36.6645545,126.6690405,2850,40,예산 삽교 목리∙신리 유적,3-4지점 청동기시대 11호 주거지
1078,36.6645545,126.6690405,2430,30,예산 삽교 목리∙신리 유적,3-4지점 청동기시대 7호 주거지
1079,36.6645545,126.6690405,2800,50,예산 삽교 목리∙신리 유적,3지역 3-5지점 청동기시대 12호 주거지
1080,36.6645545,126.6690405,2810,50,예산 삽교 목리∙신리 유적,3지역 3-5지점 청동기시대 4호 주거지
1081,36.6645545,126.6690405,2430,50,예산 삽교 목리∙신리 유적,3지역 3-5지점 청동기시대 9호 주거지
1082,36.6780403,126.7341737,2960,50,예산 신가리유적,Ⅰ지점 3호
1083,36.6780403,126.7341737,2780,50,예산 신가리유적,Ⅱ지점 6호
1084,36.7424566,126.7954447,2880,50,예산 예림리 유적,2호
1085,36.6780403,126.7341737,2890,80,예산 일반산업단지 조성부지내 예산 효림리유적,I-1지점 1호
1086,36.6780403,126.7341737,2410,60,예산 일반산업단지 조성부지내 예산 효림리유적,I-2지점 4호
1087,36.6780403,126.7341737,2480,60,예산 일반산업단지 조성부지내 예산 효림리유적,I-2지점 4호
1088,37.1702291,127.0662699,2764,21,오산 내삼미동 유적,청 14호 주거지
1089,37.1702291,127.0662699,2752,21,오산 내삼미동 유적,청 17호 주거지
1090,37.152277,127.055363,2600,40,오산 청학동유적,6-1지점 2호
1091,37.152277,127.055363,2570,40,오산 청학동유적,6-1지점 5호
1092,37.152277,127.055363,2620,40,오산 청학동유적,6-1지점 6호
1093,37.132983,127.048956,2600,50,오산 탑동·두곡동유적,13지점 청동기시대 2호 주거지
1094,37.132983,127.048956,2710,50,오산 탑동·두곡동유적,14지점 청동기시대 1호 주거지
1095,37.132983,127.048956,2440,40,오산 탑동·두곡동유적,14지점 청동기시대 2호 주거지
1096,37.132983,127.048956,2520,60,오산 탑동·두곡동유적,14지점 청동기시대 4호 주거지
1097,37.132983,127.048956,2490,40,오산 탑동·두곡동유적,14지점 청동기시대 6호 주거지
1098,36.6218335,127.3406648,2450,20,오송 통일신라시대 취락유적,청동기시대 주거지
1099,36.7418508,127.4782105,2560,60,"오창 학소리유적(오창 학소리, 장대리유적)",14호
1100,36.7418508,127.4782105,2520,70,"오창 학소리유적(오창 학소리, 장대리유적)",15호
1101,36.7418508,127.4782105,2930,50,"오창 학소리유적(오창 학소리, 장대리유적)",1유적-1호
1102,36.7418508,127.4782105,3000,50,"오창 학소리유적(오창 학소리, 장대리유적)",1유적-2호
1103,36.7418508,127.4782105,2910,60,"오창 학소리유적(오창 학소리, 장대리유적)",1유적-3호
1104,36.7418508,127.4782105,3010,60,"오창 학소리유적(오창 학소리, 장대리유적)",2유적-1호
1105,36.7418508,127.4782105,2900,60,"오창 학소리유적(오창 학소리, 장대리유적)",2유적-2호
1106,35.8881229,127.1526096,2570,60,완주 상운리 유적,라-6호주거지
1107,35.8311483,127.0418606,2310,50,완주 신풍유적,가지구 청동기시대 4호 주거지
1108,35.8311483,127.0418606,2440,50,완주 신풍유적,가지구 청동기시대 5호 주거지
1109,38.0939819,127.6985836,3010,60,용암리,104호
1110,38.0939819,127.6985836,2560,50,용암리,105호
1111,38.0939819,127.6985836,2450,50,용암리,107호
1112,38.0939819,127.6985836,2860,50,용암리,130호
1113,38.0939819,127.6985836,2800,50,용암리,131호
1114,38.0939819,127.6985836,2570,60,용암리,133호
1115,38.0939819,127.6985836,2520,60,용암리,135호
1116,38.0939819,127.6985836,2580,60,용암리,137호
1117,38.0939819,127.6985836,2570,60,용암리,138호
1118,38.0939819,127.6985836,1560,50,용암리,88호
1119,38.0939819,127.6985836,2930,50,용암리,93호
1120,38.0939819,127.6985836,2650,50,용암리,94호
1121,38.0935756,127.6982296,2590,60,용암리유적 Ⅱ,2호
1122,38.0935756,127.6982296,2540,60,용암리유적 Ⅱ,3호
1123,38.0935756,127.6982296,2770,40,용암리유적 Ⅱ,4호
1124,38.0935756,127.6982296,2770,80,용암리유적 Ⅱ,주8
1125,37.3323083,127.1228256,2650,40,용인 대덕골 유적,2호 주거지
1126,37.3323083,127.1228256,2880,80,용인 대덕골 유적,3호 주거지 1호 노지
1127,37.3323083,127.1228256,2920,80,용인 대덕골 유적,4호 주거지
1128,37.2921263,127.111742,2810,40,용인 마북리 백제 토광묘,청동기-1호 주거지 소토부
1129,37.2953499,127.0879068,2470,50,용인 보정동 삼막곡유적,1-4호 주거지
1130,37.2595166,127.091005,2750,50,용인 영덕동 유적,14지점 2호 수혈주거지 내부
1131,35.5189159,129.0947291,2730,40,울산 가천리 지내 유적,1호 주거지 시료 1
1132,35.4490247,129.1816797,2660,100,울산 검단리 유적,101호 주거지
1133,35.4490247,129.1816797,2830,100,울산 검단리 유적,22호 주거지
1134,35.4490247,129.1816797,2880,70,울산 검단리 유적,59호 주거지
1135,35.5540021,129.1336325,2450,20,울산 교동리 192-37 유적,15호 주거지 바닥(15號住床上)
1136,35.5540021,129.1336325,2795,20,울산 교동리 192-37 유적,3호 주거지 바닥①(3號住床直①)
1137,35.5540021,129.1336325,2650,20,울산 교동리 192-37 유적,4호 주거지 바닥③(4號住床上③)
1138,35.5540021,129.1336325,2685,20,울산 교동리 192-37 유적,5호 주거지 벽에 가까운 바닥 ②(5號住壁際近く床上②)
1139,35.5540021,129.1336325,2800,25,울산 교동리 192-37 유적,8호 주거지 벽 f(8號住壁際f)
1140,35.5531676,129.1118103,2670,20,울산 교동리유적Ⅰ-Ⅳ,청105호주거지
1141,35.5531676,129.1118103,2595,20,울산 교동리유적Ⅰ-Ⅳ,청130호주거지
1142,35.5531676,129.1118103,2765,25,울산 교동리유적Ⅰ-Ⅳ,청64호주거지
1143,35.5531676,129.1118103,2550,20,울산 교동리유적Ⅰ-Ⅳ,청87호주거지
1144,35.5531676,129.1118103,2550,20,울산 교동리유적Ⅰ-Ⅳ,청90호주거지
1145,35.5531676,129.1118103,2700,20,울산 교동리유적Ⅰ-Ⅳ,청96호주거지
1146,35.5531676,129.1118103,2780,20,울산 교동리유적Ⅰ-Ⅳ,청9호주거지
1147,35.5443752,129.1449696,2475,20,울산 구수리 277 유적,12호 주거지
1148,35.5443752,129.1449696,2805,20,울산 구수리 277 유적,14호 주거지
1149,35.5443752,129.1449696,2560,20,울산 구수리 277 유적,18호 주거지
1150,35.5443752,129.1449696,2710,20,울산 구수리 277 유적,20호 주거지
1151,35.5443752,129.1449696,2800,20,울산 구수리 277 유적,2호 주거지
1152,35.5443752,129.1449696,2685,20,울산 구수리 277 유적,3호 주거지
1153,35.5443752,129.1449696,2495,20,울산 구수리 277 유적,5호 주거지
1154,35.5587791,129.2491024,2630,80,울산 구영리유적,GY-23(구영리 Ⅲ-16호주거지)
1155,35.5587791,129.2491024,2870,60,울산 구영리유적(울산 굴화리·율리유적에 수록),GY-10(구영리 Ⅱ-26호 주거지
1156,35.5587791,129.2491024,2800,80,울산 구영리유적(울산 굴화리·율리유적에 수록),GY-16(구영리 Ⅲ-8호주거지)
1157,35.5587791,129.2491024,2880,80,울산 구영리유적(울산 굴화리·율리유적에 수록),GY-20(구영리 Ⅲ-13호주거지)
1158,35.5587791,129.2491024,2630,80,울산 구영리유적(울산 굴화리·율리유적에 수록),GY-24(구영리 Ⅲ-18호주거지)
1159,35.5587791,129.2491024,2790,60,울산 구영리유적(울산 굴화리·율리유적에 수록),GY-25(구영리 Ⅲ-25호주거지)
1160,35.5587791,129.2491024,2600,50,울산 구영리유적(울산 굴화리·율리유적에 수록),GY-26(구영리 Ⅲ-26호주거지)
1161,35.5587791,129.2491024,2770,80,울산 구영리유적(울산 굴화리·율리유적에 수록),GY-27(구영리 Ⅲ-27호주거지)
1162,35.5587791,129.2491024,2710,60,울산 구영리유적(울산 굴화리·율리유적에 수록),GY-8(구영리 Ⅱ-19호 주거지
1163,35.572826,129.2418596,2520,80,울산 구영택지개발사업지구내 유적(울산 구영리유적),GY-1 Ⅰ-1호
1164,35.572826,129.2418596,2780,60,울산 구영택지개발사업지구내 유적(울산 구영리유적),GY-11 Ⅱ-28호
1165,35.572826,129.2418596,2860,60,울산 구영택지개발사업지구내 유적(울산 구영리유적),GY-13 Ⅲ-1호
1166,35.572826,129.2418596,2790,40,울산 구영택지개발사업지구내 유적(울산 구영리유적),GY-15 Ⅲ-7호
1167,35.572826,129.2418596,2740,60,울산 구영택지개발사업지구내 유적(울산 구영리유적),GY-19 Ⅲ-11호
1168,35.572826,129.2418596,2690,60,울산 구영택지개발사업지구내 유적(울산 구영리유적),GY-2 Ⅰ-8호
1169,35.572826,129.2418596,2690,70,울산 구영택지개발사업지구내 유적(울산 구영리유적),GY-21 Ⅲ-14호
1170,35.572826,129.2418596,2710,80,울산 구영택지개발사업지구내 유적(울산 구영리유적),GY-3 Ⅱ-2호
1171,35.572826,129.2418596,2810,60,울산 구영택지개발사업지구내 유적(울산 구영리유적),GY-4 Ⅱ-11호
1172,35.572826,129.2418596,2720,60,울산 구영택지개발사업지구내 유적(울산 구영리유적),GY-5 Ⅱ-12호
1173,35.572826,129.2418596,2610,80,울산 구영택지개발사업지구내 유적(울산 구영리유적),GY-6 Ⅱ-6호
1174,35.572826,129.2418596,2650,80,울산 구영택지개발사업지구내 유적(울산 구영리유적),GY-7 Ⅱ-16호
1175,35.572826,129.2418596,2760,60,울산 구영택지개발사업지구내 유적(울산 구영리유적),GY-9 Ⅱ-19호
1176,35.5575976,129.2539559,2780,50,울산 굴화리 장검 유적 Ⅱ,13호 주거지-1
1177,35.5575976,129.2539559,2850,40,울산 굴화리 장검 유적 Ⅱ,15호 주거지-1
1178,35.5575976,129.2539559,3140,80,울산 굴화리 장검 유적 Ⅱ,23호 주거지-1
1179,35.5575976,129.2539559,2650,40,울산 굴화리 장검 유적 Ⅱ,24호 주거지-1
1180,35.5490723,129.2299486,2780,50,울산 굴화리 장검유적,시료① 3호 청동기시대 주거지
1181,35.5490723,129.2299486,2480,40,울산 굴화리 장검유적,시료④ 11호 청동기시대 주거지
1182,35.5587791,129.2491024,2510,60,울산 굴화리∙율리 유적,굴화-3(1-2호 주거지)
1183,35.5587791,129.2491024,2620,60,울산 굴화리∙율리 유적,굴화-4(2-4호 주거지)
1184,35.5587791,129.2491024,2960,50,울산 굴화리∙율리 유적,굴화-5(2-9호 주거지)
1185,35.5587791,129.2491024,2990,60,울산 굴화리∙율리 유적,굴화-8(2-17호 주거지)
1186,35.5801989,129.0592746,2400,230,울산 길천유적,라지구 주거지 23호
1187,35.5801989,129.0592746,2380,40,울산 길천유적,마지구 주거지 1호
1188,35.5731579,129.2697745,2645,20,울산 다운동 새각단 유적,Ⅰ지구 10호 주거지
1189,35.5731579,129.2697745,2500,20,울산 다운동 새각단 유적,Ⅰ지구 12호 주거지
1190,35.5731579,129.2697745,2460,20,울산 다운동 새각단 유적,Ⅰ지구 13호 주거지
1191,35.5731579,129.2697745,2510,20,울산 다운동 새각단 유적,Ⅰ지구 14호 주거지
1192,35.5731579,129.2697745,2755,20,울산 다운동 새각단 유적,Ⅰ지구 15호 주거지
1193,35.5731579,129.2697745,2460,20,울산 다운동 새각단 유적,Ⅰ지구 1호 주거지
1194,35.5731579,129.2697745,2465,20,울산 다운동 새각단 유적,Ⅰ지구 5호 주거지
1195,35.5731579,129.2697745,2475,20,울산 다운동 새각단 유적,Ⅰ지구 6호 주거지
1196,35.5731579,129.2697745,2745,20,울산 다운동 새각단 유적,Ⅰ지구 8호 주거지
1197,35.5731579,129.2697745,2490,20,울산 다운동 새각단 유적,Ⅰ지구 9호 주거지
1198,35.5731579,129.2697745,2865,20,울산 다운동 새각단 유적,Ⅱ지구 13호 주거지
1199,35.5731579,129.2697745,2555,20,울산 다운동 새각단 유적,Ⅲ지구 8호 주거지
1200,35.5731579,129.2697745,2810,40,울산 다운동 새각단유적,시료⑦ 2호 청동기시대 주거지
1201,35.5731579,129.2697745,2540,40,울산 다운동 새각단유적,시료⑧ 4호 청동기시대 주거지 
1202,35.5731579,129.2697745,2830,40,울산 다운동 새각단유적,시료⑨ 6호 청동기시대 주거지
1203,35.5656232,129.2650673,2510,70,울산 다운동 유적Ⅱ,7호 주거지
1204,35.6330555,129.3312283,2865,20,울산 달천 유적(3차 발굴 조사),청동기 5호 주거지
1205,35.4526848,129.2093063,2825,20,울산 대대리 산13-4유적,9호 주거지 벽구 내부 출토 목탄(참나무속 졸참나무류)
1206,35.4046365,129.2651169,2880,50,울산 대안리유적Ⅱ,12호 주거지
1207,35.6582945,129.2608941,2730,40,울산 두산리·경주 녹동리유적 (두산),녹동리 11호 청동기시대주거지
1208,35.6582945,129.2608941,2720,40,울산 두산리·경주 녹동리유적 (두산),녹동리 12호 청동기시대주거지
1209,35.6582945,129.2608941,2680,40,울산 두산리·경주 녹동리유적 (두산),녹동리 16호 청동기시대주거지
1210,35.6582945,129.2608941,2770,40,울산 두산리·경주 녹동리유적 (두산),녹동리 17호 청동기시대주거지
1211,35.6582945,129.2608941,2650,40,울산 두산리·경주 녹동리유적 (두산),녹동리 3호 청동기시대주거지
1212,35.6582945,129.2608941,2820,40,울산 두산리·경주 녹동리유적 (두산),녹동리 9호 청동기시대주거지
1213,35.6245785,129.2490363,2490,50,울산 두산리·경주 녹동리유적 (두산),두산리 1호 청동기시대주거지
1214,35.6245785,129.2490363,2810,50,울산 두산리·경주 녹동리유적 (두산),두산리 6호 청동기시대주거지
1215,35.5006099,129.3002247,2740,40,울산 두왕-무거간 도로확장구간내 유적,DW 1 #2(두왕동1호)
1216,35.5006099,129.3002247,2860,30,울산 두왕-무거간 도로확장구간내 유적,DW 2 #2(두왕동2호
1217,35.5006099,129.3002247,2620,30,울산 두왕-무거간 도로확장구간내 유적,DW 4 #1(두왕동4호)
1218,35.6493185,129.3654275,2860,40,울산 매곡동 유적 - Ⅱ지구,10호 주거지 노지
1219,35.6493185,129.3654275,2690,40,울산 매곡동 유적 - Ⅱ지구,15호 주거지
1220,35.6493185,129.3654275,2760,80,울산 매곡동 유적 - Ⅱ지구,20호 주거지
1221,35.6351317,129.3615009,2850,40,울산 매곡동 유적 - Ⅲ지구,2호 주거지-노지
1222,35.6351317,129.3615009,2890,30,울산 매곡동 유적 - Ⅲ지구,6호 주거지
1223,35.6351317,129.3615009,2870,40,울산 매곡동 유적 - Ⅲ지구,8호 주거지
1224,35.6351317,129.3615009,2870,40,울산 매곡동 유적 - Ⅲ지구,9호 주거지-1
1225,35.6435794,129.3669927,1970,60,울산 매곡동 유적 - Ⅳ지구,매곡-1(1호 주거지)
1226,35.6435794,129.3669927,2800,50,울산 매곡동 유적 - Ⅳ지구,매곡-2(8호 주거지)
1227,35.6435794,129.3669927,2730,60,울산 매곡동 유적 - Ⅳ지구,매곡-3(9호 주거지)
1228,35.6435794,129.3669927,2820,60,울산 매곡동 유적 - Ⅳ지구,매곡-4(12호 주거지)
1229,35.6435794,129.3669927,2850,60,울산 매곡동 유적 - Ⅳ지구,매곡-5(15호 주거지)
1230,35.650208,129.3624899,3060,40,울산 매곡동 유적 Ⅰ지구,매곡 1-2주(2호 주거지)
1231,35.650208,129.3624899,2240,40,울산 매곡동 유적 Ⅰ지구,매곡 1-9주(9호 주거지)
1232,35.6427222,129.3606305,2710,40,울산 매곡동 택지개발 사업지구 내 울산 매곡동 330-2번지 유적,매곡 1 (주거지 5호)
1233,35.6427222,129.3606305,2710,50,울산 매곡동 택지개발 사업지구 내 울산 매곡동 330-2번지 유적,매곡 2 (주거지 33호)
